Year,Month,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Data_Reliability,Region_Europe,Region_Middle East,Region_North America,Model_Model 3,Model_Model S,Model_Model X,Model_Model Y,Quarter,is_quarter_end,years_active,lag_1_deliveries,lag_3_deliveries,lag_12_deliveries,rolling_mean_3,rolling_mean_6,rolling_std_3,production_efficiency,price_per_km
2017,1.5932550136313832,6204.0,-0.957287486710106,1.3426681363005124,1.5812225074354402,1.7604474446611094,-0.2281070462298076,Estimated (Region),1.4349948961149988,-1.231731493222399,False,True,False,True,False,False,False,1,0,14,7884.0,15890.0,11833.0,7780.0,11115.270833333334,1526.6590975066424,145250.17429653098,0.486395109204967
2017,1.5932550136313832,13476.0,1.1113572201653887,1.3436015615836212,-1.298917841652951,-1.2268341461440748,-0.092160811460183,Official (Quarter),-0.7504186281368815,1.2205846018810202,True,False,False,False,False,False,True,1,0,14,6204.0,9252.0,5580.0,9188.0,9971.666666666666,3807.3360765763596,6382.624347643259,-5.923277356709012
2017,1.5932550136313832,9237.0,-0.2842502222284851,1.6331468039956527,0.6211757244059766,0.5936698704131012,0.1372006760703228,Interpolated (Month),0.0247531126246678,-0.0055734456706894,False,False,False,False,False,False,True,1,0,14,13476.0,7884.0,16816.0,9639.0,10323.833333333334,3652.629053161557,12905.348051604537,1.0247710861047519
2017,1.5932550136313832,16989.0,1.6742952600073586,0.6693310227449147,-0.2428663803205408,-0.3165821378654868,1.2268376392383966,Estimated (Region),-1.0508012811207177,-1.231731493222399,False,True,False,False,False,True,False,1,0,14,9237.0,6204.0,12980.0,13234.0,10507.0,3881.661886357449,6352.701683341148,0.9793876628486103
2017,1.5932550136313832,11318.0,0.4747066930380236,-0.3708248309676225,-0.2428663803205408,-0.1593567909810034,0.2053295327367918,Estimated (Region),-1.2762324084080108,-1.231731493222399,False,False,True,False,False,False,True,1,0,14,16989.0,13476.0,5773.0,12514.666666666666,10851.333333333334,4012.1545749551283,7674.74647903302,-0.4411203552103431
2017,1.5932550136313832,8177.0,-0.5009273743444727,1.6167383008693088,-1.298917841652951,-1.4088845477997924,-0.9608178920741745,Estimated (Region),0.7667732170204389,-1.231731493222399,True,False,False,False,False,False,False,1,0,14,11318.0,9237.0,7076.0,12161.333333333334,10900.166666666666,4466.121844882128,16384.38892387573,-3.9540215192013903
2017,1.5932550136313832,7720.0,-0.5239331824781311,-0.7571709473347763,-0.2428663803205408,-0.3496822108937991,-0.6051660052367479,Interpolated (Month),-0.3964168067701346,-0.0055734456706894,False,False,True,False,False,True,False,1,0,14,8177.0,16989.0,12561.0,9071.666666666666,11152.833333333334,1958.7553020561766,16216.211077650607,-1.1643091424201002
2017,1.5932550136313832,13031.0,0.5878577085525479,-1.668359038129337,-1.298917841652951,-1.2102841096299186,-0.1476039957299027,Official (Quarter),0.1048935901002017,1.2205846018810202,True,False,False,False,True,False,False,1,0,14,7720.0,11318.0,20337.625,9642.666666666666,11078.666666666666,2943.265929768021,8206.654746084736,7.933833141579271
2017,1.5932550136313832,12033.0,0.3444186979953659,-1.6135399354935929,-0.2428663803205408,-0.225556937037628,0.3105243384375114,Estimated (Region),-0.1943359624883026,-1.231731493222399,False,False,True,False,True,False,False,1,0,14,13031.0,8177.0,7124.0,10928.0,11544.666666666666,2822.6670012596146,8950.336690453763,-2.083484264577873
2017,1.5932550136313832,3478.0,-1.574453502867128,1.108937550753228,-0.2428663803205408,-0.1510817727239253,-1.394905744400428,Estimated (Region),-1.517806941229944,-1.231731493222399,False,True,False,False,True,False,False,1,0,14,12033.0,7720.0,15890.0,9514.0,9292.833333333334,5251.092552983605,-6054.449981836853,1.3062948999357427
2017,1.5932550136313832,13504.0,1.1392928443276884,-0.6499075588911334,-0.2428663803205408,-0.3000321013513307,0.5544403697446445,Interpolated (Month),-1.4370899135567443,-0.0055734456706894,False,False,False,False,True,False,False,1,0,14,3478.0,13031.0,9252.0,9671.666666666666,9657.166666666666,5414.06412349662,6312.366273652393,-0.9284819491662684
2018,-1.5932550136313832,10309.0,0.2157739749622552,1.6870424219796307,1.5812225074354402,1.4459967508921427,0.8486743471433464,Official (Quarter),1.6442826178676522,1.2205846018810202,True,False,False,False,False,True,False,0,0,15,13504.0,12033.0,7884.0,9097.0,10012.5,5121.706453907706,8479.372163168777,0.6897157248325476
2018,-1.5932550136313832,6558.0,-0.9098673515774632,0.4011332861420026,1.5812225074354402,1.4459967508921427,-0.2267478670444416,Estimated (Region),0.2879482778590652,-1.231731493222399,True,False,False,False,False,False,False,0,0,15,10309.0,3478.0,6204.0,10123.666666666666,9818.833333333334,3476.706823034297,72759.42862853054,0.1639958376869041
2018,-1.5932550136313832,8629.0,-0.3490420900334824,-1.3301683221771394,1.5812225074354402,1.6197721342907825,0.4439787447006317,Official (Quarter),1.5361794558053312,1.2205846018810202,False,True,False,True,False,False,False,0,0,15,6558.0,13504.0,13476.0,8498.666666666666,9085.166666666666,1878.8933799801287,13255.849368884446,-0.5077419920481897
2018,-1.5932550136313832,8115.0,-0.3664138227058368,-0.5931962570792467,-0.5788827543808531,-0.6641329046627659,-0.6593066427871587,Estimated (Region),-1.4171989317372773,-1.231731493222399,False,False,False,True,False,False,False,0,0,15,8629.0,10309.0,9237.0,7767.333333333333,8432.166666666666,1078.3850580071642,12808.04457359925,-1.7661636561439162
2018,-1.5932550136313832,1328.0,-2.151241978218137,-0.3968578533602712,-0.2428663803205408,-0.2586570100659403,-1.8424154911821709,Interpolated (Month),-0.6610533474986963,-0.0055734456706894,False,False,False,False,False,False,True,0,0,15,8115.0,6558.0,16989.0,6024.0,8073.833333333333,4074.967607233178,-1153.5368107888532,-0.5353228650554455
2018,-1.5932550136313832,17949.0,1.9294719277755907,0.8152644611760103,-0.5788827543808531,-0.5234575942924387,1.2246289730621769,Official (Quarter),1.5122526226022042,1.2205846018810202,False,False,True,True,False,False,False,0,0,15,1328.0,8629.0,11318.0,9130.666666666666,8814.666666666666,8356.918949788444,6127.042839980054,1.7107910049799675
2018,-1.5932550136313832,6192.0,-1.010341697304053,0.2411030384033804,-0.2428663803205408,-0.3083071196084087,-0.8892627712112623,Official (Quarter),1.5356029056076654,1.2205846018810202,True,False,False,True,False,False,False,0,0,15,17949.0,8115.0,8177.0,8489.666666666666,8128.5,8545.400185674931,-598741.1754522386,0.3485694955641058
2018,-1.5932550136313832,10761.0,0.2261031133079794,-1.621377129244424,-0.2428663803205408,-0.2503819918088622,0.0412652785699087,Estimated (Region),-0.2998446486611278,-1.231731493222399,False,False,False,False,False,False,False,0,0,15,6192.0,1328.0,7720.0,11634.0,8829.0,5926.918170516611,8776.586474009704,-2.1629378050253627
2018,-1.5932550136313832,11056.0,0.349583267168228,1.3906798945925616,-1.298917841652951,-1.3178593469719335,-0.5056344461417197,Official (Quarter),-0.5797597696278309,1.2205846018810202,False,False,True,False,False,True,False,0,0,15,10761.0,17949.0,13031.0,9336.333333333334,9233.5,2727.06441679202,8192.158475110858,-4.375142363566727
2018,-1.5932550136313832,5479.0,-1.192510137219553,1.676608735322005,1.5812225074354402,1.4211716961209084,-0.5430968224383691,Official (Quarter),-1.4777367024921768,1.2205846018810202,False,False,True,False,False,False,False,0,0,15,11056.0,6192.0,12033.0,9098.666666666666,8794.166666666666,3138.1915705280308,-28460.83888949358,0.6924782484481341
2018,-1.5932550136313832,15089.0,1.0463305992161704,1.1407490621455696,-0.2428663803205408,-0.1428067544668473,0.9885848545369552,Official (Quarter),-1.3488777333138904,1.2205846018810202,False,False,True,False,False,False,True,0,0,15,5479.0,10761.0,3478.0,10541.333333333334,11087.666666666666,4825.628076565087,7373.686346565758,1.3307956730760895
2018,-1.5932550136313832,14636.0,1.354091971289908,0.393690238423922,-1.298917841652951,-1.3178593469719335,0.0128924130753943,Official (Quarter),-0.8268115293275884,1.2205846018810202,False,True,False,False,False,False,True,0,0,15,15089.0,11056.0,13504.0,11734.666666666666,10535.5,5422.2989896660365,6217.259214379933,-1.2385674424061666
2018,-1.5932550136313832,10681.0,0.254742996902942,-1.4677903987423424,-0.2428663803205408,-0.2917570830942526,0.0026136204860643,Official (Quarter),0.1945471458372199,1.2205846018810202,False,True,False,False,False,True,False,0,0,15,14636.0,5479.0,10309.0,13468.666666666666,11283.666666666666,2424.792018572605,8512.500190368632,-2.0724392206490294
2018,-1.5932550136313832,8654.0,-0.4377787785490223,-0.500237437138199,0.6211757244059766,0.5771198338989451,-0.0117710258923922,Official (Quarter),0.6275363442841695,1.2205846018810202,False,True,False,False,False,False,False,0,0,15,10681.0,15089.0,6558.0,11323.666666666666,10932.5,3042.3422446091267,15392.517517687791,-0.3171841646943944
2018,-1.5932550136313832,3922.0,-1.4648237845159189,-0.9652666327746996,1.5812225074354402,1.5039218786916893,-0.9708418385662484,Official (Quarter),1.086182026527243,1.2205846018810202,False,False,False,False,False,True,False,0,0,15,8654.0,14636.0,8629.0,7752.333333333333,9743.5,3468.5403750472788,-8437.606100738769,-0.3855018964405774
2018,-1.5932550136313832,2368.0,-1.94160742042878,-1.5514229183573758,0.6211757244059766,0.6929700894980381,-1.5195538021916983,Official (Quarter),-0.1260147640649157,1.2205846018810202,True,False,False,False,False,False,True,0,0,15,3922.0,10681.0,8115.0,4981.333333333333,9225.0,3274.1547509751244,-2514.848490596732,-0.9163912156400643
2018,-1.5932550136313832,14330.0,1.2766234336969762,-0.074197385755262,0.6211757244059766,0.5522947791277109,1.3441517926752962,Interpolated (Month),-0.4560897522285357,-0.0055734456706894,False,False,False,False,True,False,False,0,0,15,2368.0,8654.0,1328.0,6873.333333333333,9098.5,6504.239950473312,6294.409425773906,-0.047798515303231336
2018,-1.5932550136313832,4526.0,-1.4129433396430766,-1.3293864915220113,-1.298917841652951,-1.2764842556865432,-1.441797426295554,Estimated (Region),1.4113563380107046,-1.231731493222399,False,False,True,False,True,False,False,0,0,15,14330.0,3922.0,17949.0,7074.666666666667,7413.5,6375.275471172448,-10960.341445177448,4.808181529978938
2018,-1.5932550136313832,11796.0,0.3345590659380837,0.5487889389532755,0.6211757244059766,0.8088203450971311,0.8891948766070691,Estimated (Region),0.2346173845749869,-1.231731493222399,False,True,False,False,True,False,False,0,0,15,4526.0,2368.0,6192.0,10217.333333333334,7599.333333333333,5089.080991036913,8838.874427568626,0.30339604507478396
2018,-1.5932550136313832,19646.0,2.521754110645186,0.8356755595126182,-0.2428663803205408,-0.3993323204362675,1.6647764992565208,Interpolated (Month),0.568439949023434,-0.0055734456706894,True,False,False,False,True,False,False,0,0,15,11796.0,14330.0,10761.0,11989.333333333334,9431.333333333334,7561.853829143573,5578.470098356995,1.3912444234049233
2018,-1.3035722838802226,15273.0,1.2486878095346767,-1.5949385290929805,0.6211757244059766,0.6515949982126477,1.6490893061587557,Estimated (Region),-0.3344376605210705,-1.231731493222399,False,True,False,False,False,False,False,0,0,15,19646.0,4526.0,11056.0,15571.666666666666,11323.166666666666,3933.513230349367,6791.9610428983715,-0.9656959065745654
2018,-1.3035722838802226,2728.0,-1.8573310416534388,-0.7886618733663059,-1.298917841652951,-1.4088845477997924,-1.7245633293177307,Interpolated (Month),1.674263228146269,-0.0055734456706894,True,False,False,False,False,False,True,0,0,15,15273.0,11796.0,5479.0,12549.0,11383.166666666666,8781.788713012858,-3181.968070045394,1.9288131028919901
2018,-1.3035722838802226,14802.0,1.1979811303829395,-0.4162395993213097,-0.2428663803205408,-0.1014316631814569,0.96114642473238,Estimated (Region),-0.8412252842692312,-1.231731493222399,True,False,False,True,False,False,False,0,0,15,2728.0,19646.0,15089.0,10934.333333333334,11461.833333333334,7110.7939312944,6734.361726490867,-0.46322531327449296
2018,-1.3035722838802226,10817.0,0.0537943054497618,-0.2765752200466846,-0.2428663803205408,-0.3579572291508772,-0.0072687448408673,Estimated (Region),1.3315041356340034,-1.231731493222399,False,False,True,True,False,False,False,0,0,15,14802.0,15273.0,14636.0,9449.0,12510.333333333334,6152.148974139025,10264.811589946179,-0.4307738247420881
2018,-1.3035722838802226,8065.0,-0.6016364732152837,1.1699606014101465,-0.2428663803205408,-0.0848816266673007,-0.4284160786731161,Official (Quarter),-1.241639396548068,1.2205846018810202,False,True,False,True,False,False,False,0,0,15,10817.0,2728.0,10681.0,11228.0,11888.5,3387.2530168264598,20245.327339815645,1.2784800693590674
2018,-1.3035722838802226,3942.0,-1.5063750910430365,0.8099979146904827,1.5812225074354402,1.7935475176894218,-0.906450724659536,Official (Quarter),-0.947598795738555,1.2205846018810202,False,False,True,False,False,True,False,0,0,15,8065.0,14802.0,8654.0,7608.0,9271.166666666666,3460.2085197282213,-7784.743107881213,0.28995315438931285
2018,-1.3035722838802226,12334.0,0.8240193716388788,-1.6453469736018298,-0.2428663803205408,-0.2090069005234718,0.3814848184068258,Interpolated (Month),0.5713227000117626,-0.0055734456706894,False,False,False,True,False,False,False,0,0,15,3942.0,10817.0,3922.0,8113.666666666667,8781.333333333334,4196.211664505631,6761.989588366004,-2.080102815929374
2018,-1.3035722838802226,4922.0,-1.2157506984974324,0.113484219158651,-1.298917841652951,-1.243384182658231,-1.3752542786786788,Interpolated (Month),-0.2280641490517467,-0.0055734456706894,False,False,True,False,False,False,False,0,0,15,12334.0,8065.0,2368.0,7066.0,9147.0,4588.460308207944,-22813.367624200644,-0.46627606576229197
2018,-1.3035722838802226,7081.0,-0.6053925235228198,-1.10462831982493,-1.298917841652951,-1.259934219172387,-1.0602928187031455,Official (Quarter),-0.9398153680700678,1.2205846018810202,False,False,False,False,False,True,False,0,0,15,4922.0,3942.0,14330.0,8112.333333333333,7860.166666666667,3812.1086465804096,17944.414189044106,4.249645634737865
2018,-1.3035722838802226,7551.0,-0.6673673535971651,1.2863837846048078,-0.2428663803205408,-0.1014316631814569,-0.5418225919520884,Interpolated (Month),-0.2586213095280295,-0.0055734456706894,False,True,False,False,False,True,False,0,0,15,7081.0,12334.0,4526.0,6518.0,7315.833333333333,1402.01176885207,22700.71828985589,1.4315926033620971
2018,-1.3035722838802226,11286.0,0.5000600326138922,1.5156455593318408,-0.2428663803205408,-0.1014316631814569,0.2323715352789686,Estimated (Region),0.4877229213502344,-1.231731493222399,False,False,True,False,False,False,True,0,0,15,7551.0,4922.0,11796.0,8639.333333333334,7852.666666666667,2304.0959904772094,7523.698888459725,1.6867337710764565
2018,-1.3035722838802226,8796.0,-0.2020866217511334,1.3892126574063328,-0.2428663803205408,-0.3827822839221114,-0.410775065496387,Official (Quarter),-0.3502927909568776,1.2205846018810202,False,False,False,False,False,False,False,0,0,15,11286.0,7081.0,19646.0,9211.0,8661.666666666666,1901.7689134066343,11023.75300349527,2.2507660120874164
2018,-1.3035722838802226,13038.0,1.0024317612468423,-0.3601724504204506,1.5812225074354402,1.6776972620903288,1.7861398740164895,Official (Quarter),-0.5140330470939397,1.2205846018810202,True,False,False,False,False,False,False,0,0,15,8796.0,7551.0,15273.0,11040.0,8779.0,2131.6725827387145,6511.083299978076,-0.1345082790051046
2018,-1.3035722838802226,2362.0,-1.9446592113036527,0.2942590734154388,-0.5788827543808531,-0.7303330507193905,-1.6936136866176266,Interpolated (Month),1.0135367016213634,-0.0055734456706894,False,True,False,False,False,False,True,0,0,15,13038.0,11286.0,2728.0,8065.333333333333,8352.333333333334,5375.374343553491,-2500.3725912335967,1.0911944315031326
2018,-1.3035722838802226,11445.0,0.3089709732179941,0.1662451140748247,-1.298917841652951,-1.3095843287148556,-0.4444147503341946,Estimated (Region),-1.1560216921947095,-1.231731493222399,False,False,False,False,False,False,True,0,0,15,2362.0,8796.0,14802.0,8948.333333333334,9079.666666666666,5759.2753305718215,8743.509393385124,-0.5369946042325213
2018,-1.3035722838802226,10561.0,0.2915992405456398,-0.0509904848534319,-0.5788827543808531,-0.5731077038349071,-0.1735982976500268,Interpolated (Month),-0.6431802913710591,-0.0055734456706894,True,False,False,False,False,True,False,0,0,15,11445.0,13038.0,10817.0,8122.666666666667,9581.333333333334,5008.42533470682,8176.684894564103,-0.11944578365900574
2018,-1.3035722838802226,5162.0,-1.2716219468220316,-1.6772762814755862,0.6211757244059766,0.68469507124096,-0.8286943487633915,Estimated (Region),0.3738542573112563,-1.231731493222399,False,True,False,False,True,False,False,0,0,15,10561.0,2362.0,8065.0,9056.0,8560.666666666666,3401.145542313625,-19004.355356388693,-0.995596360497506
2018,-1.3035722838802226,16810.0,1.877591482902749,1.1335137736225576,0.6211757244059766,0.4695445965569301,1.8700125562467809,Official (Quarter),1.1712231806829356,1.2205846018810202,True,False,False,False,True,False,False,0,0,15,5162.0,11445.0,3942.0,10844.333333333334,9896.333333333334,5829.166692875858,5841.690907092566,0.7713367639732227
2018,-1.3035722838802226,14166.0,1.2961079446673196,-0.3425780299748853,0.6211757244059766,0.7343451807834285,1.4370290370086367,Official (Quarter),-0.7902005917758157,1.2205846018810202,False,False,False,False,True,False,False,0,0,15,16810.0,10561.0,12334.0,12046.0,10084.333333333334,6106.535515331094,6169.570569580733,-0.1975258638076521
2018,-1.3035722838802226,7777.0,-0.567597267303238,-1.1025561952214793,0.6211757244059766,0.4695445965569301,-0.2670418666439367,Estimated (Region),1.1516204739623015,-1.231731493222399,False,False,True,False,True,False,False,0,0,15,14166.0,5162.0,4922.0,12917.666666666666,10986.833333333334,4644.0848757676,17985.54775890813,-0.7502706605874457
2018,-1.013889554129062,13571.0,1.0982110440890125,-0.7279807804275866,1.5812225074354402,1.5535719882341577,1.85882764420054,Official (Quarter),0.432374102374326,1.2205846018810202,False,False,False,False,False,True,False,0,0,15,7777.0,16810.0,7081.0,11838.0,11341.166666666666,3529.4896231608295,6467.890843598228,-0.28508332006375076
2018,-1.013889554129062,7221.0,-0.7976553486398228,-0.3714615284051423,-0.2428663803205408,-0.1759068274951595,-0.6378146219185593,Estimated (Region),-1.0409999277604003,-1.231731493222399,True,False,False,False,False,True,False,0,0,15,13571.0,14166.0,7551.0,9523.0,10784.5,3516.676271708822,35686.63639715629,-0.45075185767657894
2018,-1.013889554129062,11772.0,0.4171921727038774,0.1781092575827101,-0.5788827543808531,-0.7137830142052343,-0.0369158408216624,Official (Quarter),-0.2361358518190667,1.2205846018810202,False,False,True,True,False,False,False,0,0,15,7221.0,7777.0,11286.0,10854.666666666666,11886.166666666666,3272.8810447881024,8306.565776143163,0.6222875175913732
2018,-1.013889554129062,1627.0,-2.1005352990664,-0.3622008362459922,-0.2428663803205408,-0.2338319552947061,-1.780771051879219,Estimated (Region),-1.1519858408110497,-1.231731493222399,False,False,True,False,False,False,False,0,0,15,11772.0,13571.0,8796.0,6873.333333333333,9355.666666666666,5081.427981712724,-1478.3714810240142,-0.4727433345060907
2018,-1.013889554129062,12088.0,0.6218969144645937,-0.7933747266860277,-0.2428663803205408,-0.3827822839221114,0.2240182465355738,Estimated (Region),1.7232699949478547,-1.231731493222399,False,False,False,True,False,False,False,0,0,15,1627.0,7221.0,13038.0,8495.666666666666,9009.333333333334,5950.537818830591,7453.001415931778,-1.2854049811264803
2018,-1.013889554129062,8510.0,-0.2239186641636869,0.6624834188442803,-0.5788827543808531,-0.4738074847499702,-0.5056910786077766,Official (Quarter),0.2138615774590213,1.2205846018810202,False,False,False,False,False,False,False,0,0,15,12088.0,11772.0,2362.0,7408.333333333333,9131.5,5316.8018896074245,10965.345521200477,1.2590133832091654
2018,-1.013889554129062,7292.0,-0.757512560978031,1.671679673270572,1.5812225074354402,1.6528722073190945,0.0611149579228574,Official (Quarter),1.2193651221880226,1.2205846018810202,False,True,False,False,False,True,False,0,0,15,8510.0,1627.0,11445.0,9296.666666666666,8085.0,2492.897377216554,30071.66074008211,0.6301395403285998
2018,-1.013889554129062,4731.0,-1.243451569515511,1.3812984237625936,-1.298917841652951,-1.3426844017431678,-1.4277525747134387,Estimated (Region),-0.9147354344716094,-1.231731493222399,True,False,False,False,False,False,True,0,0,15,7292.0,12088.0,10561.0,6844.333333333333,7670.0,1928.863482295481,-19433.02320627912,-4.030817909237192
2018,-1.013889554129062,14733.0,1.2653552827743682,0.3634876182144467,-0.5788827543808531,-0.5151825760353606,0.6339523520885533,Interpolated (Month),0.2801648501905781,-0.0055734456706894,False,True,False,False,False,False,True,0,0,15,4731.0,8510.0,5162.0,8918.666666666666,8163.5,5195.626462067222,6503.615619160884,0.749741243295245
2018,-1.013889554129062,6190.0,-0.8816969742709425,-0.8546706476733121,-1.298917841652951,-1.2020090913728405,-1.1735860670500042,Official (Quarter),-1.3543549601917146,1.2205846018810202,False,True,False,True,False,False,False,0,0,15,14733.0,7292.0,16810.0,8551.333333333334,8924.0,5402.954963104276,52323.26021970558,4.2308523931523405
2018,-1.013889554129062,11729.0,0.3444186979953659,-0.948426209216502,-0.2428663803205408,-0.1345317362097692,0.3042664509382222,Official (Quarter),1.508216771218544,1.2205846018810202,False,False,True,False,False,True,False,0,0,15,6190.0,4731.0,14166.0,10884.0,8864.166666666666,4333.731763734337,8724.216657718955,-1.0958532495032982
2018,-1.013889554129062,17318.0,1.8146776402515197,-0.2476852602060543,1.5812225074354402,1.479096823920455,2.8875847063574303,Estimated (Region),0.2415359869469754,-1.231731493222399,False,False,False,False,False,False,True,0,0,15,11729.0,14733.0,7777.0,11745.666666666666,10332.166666666666,5564.018721511755,6152.747210672574,-0.09990947421503438
2018,-1.013889554129062,8163.0,-0.4814428633741292,-0.3138978174555926,0.6211757244059766,0.68469507124096,-0.0855914453975807,Interpolated (Month),-1.5140593649451168,-0.0055734456706894,True,False,False,True,False,False,False,0,0,15,17318.0,6190.0,13571.0,12403.333333333334,10477.333333333334,4614.601860760398,15741.756160400606,-0.1863232241929532
2018,-1.013889554129062,5287.0,-1.1805377268642818,-0.7750089132482452,1.5812225074354402,1.7025223168615629,-0.5215481691037129,Official (Quarter),-0.9274195388202552,1.2205846018810202,False,True,False,False,False,False,False,0,0,15,8163.0,11729.0,7221.0,10256.0,10570.0,6282.652863241761,-29284.737831968334,-0.28677243788619755
2018,-1.013889554129062,11880.0,0.3270469653230116,-0.1691517874384192,-1.298917841652951,-1.3261343652290116,-0.3913218134058367,Interpolated (Month),1.3018118004542194,-0.0055734456706894,False,False,True,False,False,False,True,0,0,15,5287.0,17318.0,11772.0,8443.333333333334,10094.5,3305.4277080785073,8952.207653862752,0.5186567423510883
2018,-1.013889554129062,13104.0,0.7643920730067436,-0.898142519631007,1.5812225074354402,1.6528722073190945,1.7891413947175063,Estimated (Region),1.1472963474798086,-1.231731493222399,True,False,False,False,False,False,False,0,0,15,11880.0,8163.0,1627.0,10090.333333333334,11246.833333333334,4204.587058598408,7426.920694372171,-0.3385547623263166
2018,-1.013889554129062,8500.0,-0.3349569013802222,1.0672718915105577,-0.5788827543808531,-0.4903575212641263,-0.51480890564294,Interpolated (Month),-1.1779305997060068,-0.0055734456706894,True,False,False,False,True,False,False,0,0,15,13104.0,5287.0,12088.0,11161.333333333334,10708.666666666666,2384.652036112032,12781.126542987658,2.094158034388809
2018,-1.013889554129062,10165.0,-0.0168663909607605,0.7332895418374247,1.5812225074354402,1.4542717691492208,0.8116933468081811,Interpolated (Month),1.4176983901850273,-0.0055734456706894,False,False,True,False,True,False,False,0,0,15,8500.0,11880.0,8510.0,10589.666666666666,9516.5,2331.19289921131,10339.388163053112,0.29878090562546833
2018,-1.013889554129062,13913.0,0.9590024295659568,-1.191143622529437,-0.5788827543808531,-0.4986325395212044,0.4932206739371193,Official (Quarter),-0.4632966296993571,1.2205846018810202,False,False,False,False,True,False,False,0,0,15,10165.0,13104.0,7292.0,10859.333333333334,10474.833333333334,2772.4928013131507,7102.084096487114,-2.3757896481592944
2018,-1.013889554129062,11749.0,0.5789370890721498,-1.6786401360958476,1.5812225074354402,1.7273473716327972,1.4311958930047748,Official (Quarter),-1.571426109612855,1.2205846018810202,False,True,False,False,True,False,False,0,0,15,13913.0,8500.0,4731.0,11942.333333333334,11551.833333333334,1881.464677673564,7441.081776668004,-0.6154845376703467
2018,-0.7242068243779014,15674.0,1.659975318209877,1.7287990379990898,0.6211757244059766,0.6515949982126477,1.7477147457968727,Estimated (Region),1.1003075063700531,-1.231731493222399,False,True,False,False,False,False,True,0,0,15,11749.0,10165.0,14733.0,13778.666666666666,12184.166666666666,1965.9451501334843,5892.535879072879,1.0467451402250505
2018,-0.7242068243779014,6334.0,-0.9579917461427692,-1.6901320029599374,0.6211757244059766,0.6350449616984916,-0.5546215292809511,Interpolated (Month),1.2340671522284985,-0.0055734456706894,False,False,False,False,False,False,False,0,0,15,15674.0,13913.0,6190.0,11252.333333333334,11055.833333333334,4689.76634101671,150779.89248319436,-1.0336914534779649
2018,-0.7242068243779014,13029.0,0.6169670984359525,0.3733924632846244,0.6211757244059766,0.7591702355546627,1.1691857887924573,Interpolated (Month),-1.5547061538805491,-0.0055734456706894,False,False,True,True,False,False,False,0,0,15,6334.0,11749.0,11729.0,11679.0,11810.666666666666,4814.122453781161,8057.677866545702,0.21225487774745946
2018,-0.7242068243779014,10049.0,-0.1180449961200136,-1.4223035608114185,0.6211757244059766,0.6598700164697258,0.3686292486119062,Estimated (Region),-0.5307530028262454,-1.231731493222399,True,False,False,True,False,False,False,0,0,15,13029.0,15674.0,17318.0,9804.0,11791.333333333334,3354.2174944388844,11394.005312959747,-0.8568764702650798
2018,-0.7242068243779014,6612.0,-0.8380328894458356,1.4967026922445965,0.6211757244059766,0.5440197608706328,-0.5173856828485296,Interpolated (Month),-0.1003582802687916,-0.0055734456706894,False,False,True,False,False,True,False,0,0,15,10049.0,6334.0,8163.0,9896.666666666666,10574.5,3211.21103842977,40823.10277300923,0.9693546223790844
2018,-0.7242068243779014,2568.0,-1.8373770243946532,1.5560760951301416,1.5812225074354402,1.4625467874062987,-1.3685150152179058,Interpolated (Month),-1.7063388558666317,-0.0055734456706894,True,False,False,False,False,False,False,0,0,15,6612.0,13029.0,5287.0,6409.666666666667,9044.333333333334,3744.602026028006,-3066.718963129456,0.6318970681442742
2018,-0.7242068243779014,14998.0,1.0263765819573851,-1.4511050490330957,1.5812225074354402,1.4459967508921427,2.193015826402396,Interpolated (Month),-1.6138025491412848,-0.0055734456706894,False,False,True,False,False,False,True,0,0,15,2568.0,10049.0,11880.0,8059.333333333333,8931.666666666666,6340.1344885840645,7401.388336965793,-0.5932571449671082
2018,-0.7242068243779014,20337.625,3.23282138449061,-0.3203865645647442,-1.298917841652951,-1.37578447477148,0.939314609067439,Interpolated (Month),0.7621608154391132,-0.0055734456706894,True,False,False,False,False,True,False,0,0,15,14998.0,6612.0,13104.0,12634.541666666666,11265.604166666666,9117.52952450434,4804.744437012782,0.8525806308511704
2018,-0.7242068243779014,10915.0,0.3289249904767796,1.3972128775111896,0.6211757244059766,0.7343451807834285,0.6237018757322517,Interpolated (Month),0.6295542699759995,-0.0055734456706894,True,False,False,False,False,False,True,0,0,15,20337.625,2568.0,8500.0,15416.875,10913.270833333334,4725.257418583154,8213.405631031152,0.805614068636584
2018,-0.7242068243779014,6486.0,-0.9575222398543272,1.1580308497353968,-0.5788827543808531,-0.448982429978736,-0.8782760727962207,Estimated (Region),0.5375945134483184,-1.231731493222399,False,False,False,False,False,True,False,0,0,15,10915.0,14998.0,10165.0,12579.541666666666,10319.4375,7074.242221270652,152691.66683358472,2.1016223669432317
2018,-0.7242068243779014,48.0,-2.489756012184826,-0.6712540706371184,-0.5788827543808531,-0.6062077768632194,-2.0982526565942843,Interpolated (Month),0.6162936154296881,-0.0055734456706894,False,True,False,False,False,False,False,0,0,15,6486.0,20337.625,13913.0,5816.333333333333,9225.4375,5464.362939385801,-32.22004113922307,-1.7045894540277997
