Year,Month,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Data_Reliability,Region_Europe,Region_Middle East,Region_North America,Model_Model 3,Model_Model S,Model_Model X,Model_Model Y
2016,1.013889554129062,8763.0,-0.19692205257827133,0.25527887573008384,-0.5788827543808531,-0.5731077038349071,-0.5027461903728171,Estimated (Region),-0.6950698091609733,-1.231731493222399,False,True,False,True,False,False,False
2021,0.14484136487558028,5168.0,-1.2652836119280646,-1.5313433400760577,-0.2428663803205408,-0.30830711960840873,-1.0906195042766236,Estimated (Region),-1.1649582202585282,-1.231731493222399,False,False,True,False,True,False,False
2015,1.3035722838802226,15682.0,1.5641960353677073,-1.199567313529506,-0.2428663803205408,-0.13453173620976921,1.1168857063888962,Interpolated (Month),-0.9337615909945779,-0.0055734456706894205,False,False,False,False,True,False,False
2024,-0.43452409462674085,13749.0,0.9341185962785301,0.497159784915504,0.6211757244059766,0.7426201990405065,1.3385451785356617,Official (Quarter),-1.6907720005296574,1.2205846018810202,False,False,True,False,False,False,True
2024,1.3035722838802226,12742.0,0.8505464769358524,-1.0145110293532824,1.5812225074354402,1.487371842177533,1.5732584341085463,Estimated (Region),-1.2459635230305608,-1.231731493222399,False,False,False,True,False,False,False
2022,-1.5932550136313832,7476.0,-0.6748794542122373,1.1589598017344014,-1.298917841652951,-1.1689090183445283,-0.9669908308743782,Estimated (Region),-0.0017681964679548883,-1.231731493222399,False,False,False,False,True,False,False
2016,-1.013889554129062,9749.0,-0.0462105339883862,-0.8416225749724736,-0.2428663803205408,-0.31658213786548683,-0.19387272049840237,Interpolated (Month),-0.6472161427547192,-0.0055734456706894205,True,False,False,False,False,False,False
2023,1.3035722838802226,10577.0,0.33150727506321065,0.19426675976764285,0.6211757244059766,0.6598700164697258,0.4987140231446402,Official (Quarter),1.6693625514661106,1.2205846018810202,True,False,False,True,False,False,False
2018,0.43452409462674085,8415.0,-0.2497415100279974,-1.664940952042042,-0.5788827543808531,-0.6806829411769221,-0.6129246530865452,Official (Quarter),1.3554309688371304,1.2205846018810202,True,False,False,False,False,False,False
2025,1.5932550136313832,9701.0,-0.019683428691412645,-0.894624033167148,-0.2428663803205408,-0.24210697355178415,-0.16620776082959943,Official (Quarter),-1.45380986928905,1.2205846018810202,False,False,True,False,False,False,False
2017,-1.3035722838802226,12488.0,0.637625375127401,1.3272546903716043,-0.5788827543808531,-0.6641329046627659,0.12080557714684603,Official (Quarter),0.634454946656158,1.2205846018810202,True,False,False,True,False,False,False
2022,1.013889554129062,11173.0,0.1657715552431812,1.1467417717507045,-0.2428663803205408,-0.3248571561225649,0.08079473987763558,Estimated (Region),0.9786554146625879,-1.231731493222399,True,False,False,False,False,False,False
2019,1.5932550136313832,5122.0,-1.2267840962758196,-0.5148079175292194,-0.5788827543808531,-0.49035752126412635,-1.1475351326638232,Interpolated (Month),1.068308970399606,-0.0055734456706894205,True,False,False,False,True,False,False
2022,-0.7242068243779014,12876.0,0.9498470569413375,-0.193928811060878,-1.298917841652951,-1.2682092374294651,-0.2091918025667978,Official (Quarter),-0.06230596722285462,1.2205846018810202,False,False,False,False,True,False,False
2016,-1.013889554129062,6034.0,-1.0345212711588168,-0.4363793184222531,-1.298917841652951,-1.359234438257324,-1.2458207775055994,Estimated (Region),-1.4569808953762113,-1.231731493222399,False,False,True,False,False,True,False
2016,-1.5932550136313832,10238.0,0.15732044205122503,1.2952890991934456,-0.5788827543808531,-0.5069075577782824,-0.19795025805450042,Estimated (Region),1.0631200186206147,-1.231731493222399,True,False,False,True,False,False,False
2023,1.013889554129062,12266.0,0.4500576128948181,0.7618425142755268,-0.2428663803205408,-0.15935679098100344,0.3990125666514412,Official (Quarter),-1.4024969016968016,1.2205846018810202,False,False,True,False,False,False,True
2019,-0.14484136487558028,8909.0,-0.3781514799168871,1.4349847914568015,-0.2428663803205408,-0.13453173620976921,-0.2754801040864171,Official (Quarter),0.9189824692041868,1.2205846018810202,False,False,False,False,False,False,True
2022,0.14484136487558028,8707.0,-0.19410501484761927,-0.8434377342557079,-0.2428663803205408,-0.28348206483717453,-0.38356316555603936,Estimated (Region),1.3038297261460494,-1.231731493222399,False,False,True,False,True,False,False
2022,1.013889554129062,10216.0,0.11107407263968708,-0.13321988435439916,1.5812225074354402,1.4956468604346111,0.8480230737836919,Official (Quarter),-0.4889531134954813,1.2205846018810202,False,False,False,False,True,False,False
2023,1.5932550136313832,12121.0,0.6315217933776549,-1.023620126884452,-1.298917841652951,-1.1854590548586845,-0.2689956867229001,Interpolated (Month),-0.7953895435548071,-0.0055734456706894205,False,False,True,False,False,False,False
2022,-0.7242068243779014,14226.0,1.2029109464115808,-1.7348211052255849,-0.5788827543808531,-0.43243239346457985,0.6000578211534896,Estimated (Region),1.106361283445543,-1.231731493222399,True,False,False,False,False,False,True
2022,1.013889554129062,10455.0,0.07492208842965233,-1.1959285454263962,0.6211757244059766,0.7591702355546627,0.5219333342279752,Estimated (Region),0.09422741144338612,-1.231731493222399,False,True,False,False,False,False,True
2023,1.013889554129062,9742.0,-0.019213922402970634,1.3148984856122392,-0.5788827543808531,-0.4407074117216579,-0.2573293987151756,Interpolated (Month),0.11901906994301172,-0.0055734456706894205,False,False,False,False,False,False,False
2025,-0.7242068243779014,12743.0,0.9139298258755237,-1.713681855643101,-0.2428663803205408,-0.2503819918088622,0.43692800267654575,Interpolated (Month),-1.6250452779957663,-0.0055734456706894205,True,False,False,True,False,False,False
2017,1.5932550136313832,5773.0,-1.0382773214663528,-0.7331797306199825,-0.5788827543808531,-0.5813827220919852,-1.0525624870863768,Interpolated (Month),-0.6725843514520105,-0.0055734456706894205,False,True,False,False,False,False,False
2024,-0.14484136487558028,8995.0,-0.26593947697924675,0.3152014984973308,-0.2428663803205408,-0.31658213786548683,-0.34185335430512137,Estimated (Region),-1.1041321744047958,-1.231731493222399,False,True,False,False,False,False,False
2019,0.14484136487558028,12631.0,0.7646268261509647,-0.6857176892412017,-1.298917841652951,-1.3675094565144021,-0.3096861135847936,Official (Quarter),-0.6596119720045319,1.2205846018810202,False,False,False,False,True,False,False
2019,0.14484136487558028,9721.0,-0.18776667995365212,-1.234456444385644,-0.2428663803205408,-0.37450726566503334,-0.2282769436279782,Estimated (Region),-0.24709030557471523,-1.231731493222399,False,False,False,True,False,False,False
2015,-0.14484136487558028,12581.0,0.7636878135740807,-0.9940556952071985,0.6211757244059766,0.46126957829985205,0.8641633266099128,Estimated (Region),-1.6599265649545418,-1.231731493222399,False,False,True,False,False,False,False
2022,-1.013889554129062,12989.0,0.7273010762198249,1.611179002790729,-0.5788827543808531,-0.5979327586061413,0.25431661587602317,Interpolated (Month),0.36895358063109773,-0.0055734456706894205,False,True,False,True,False,False,False
2019,-1.5932550136313832,15450.0,1.3918872275094896,0.10430802236591642,1.5812225074354402,1.487371842177533,2.3554094228206,Interpolated (Month),0.08615570867606615,-0.0055734456706894205,False,False,True,False,False,False,False
2021,0.14484136487558028,6373.0,-0.8462492494935708,0.6216169863615882,-0.2428663803205408,-0.39933232043626754,-0.8834296272074,Estimated (Region),-0.28600744391715077,-1.231731493222399,True,False,False,False,False,True,False
2016,0.7242068243779014,13362.0,0.682463225673613,-0.9004298589030344,-0.5788827543808531,-0.6889579594340001,0.25969670015143004,Interpolated (Month),-0.5065378945242855,-0.0055734456706894205,True,False,False,False,False,False,True
2017,-0.14484136487558028,9731.0,0.03384028819097647,0.37594869663448044,-0.2428663803205408,-0.18418184575223764,-0.13129384550551118,Official (Quarter),-1.42959476098709,1.2205846018810202,False,True,False,True,False,False,False
2022,0.14484136487558028,8274.0,-0.46195835240378585,-1.361471867307853,-1.298917841652951,-1.37578447477148,-0.9331529324053714,Estimated (Region),-1.5944881175194836,-1.231731493222399,False,True,False,False,False,False,True
2015,1.5932550136313832,10531.0,0.09886690914019482,0.42529746984216465,-1.298917841652951,-1.4006095295427143,-0.626403180008091,Official (Quarter),1.3046945514425479,1.2205846018810202,True,False,False,True,False,False,False
2015,1.5932550136313832,12833.0,0.9406916843167183,-1.2094413426425201,-0.2428663803205408,-0.2669320283230184,0.44400706093366016,Official (Quarter),1.5540525119329682,1.2205846018810202,False,False,False,True,False,False,False
2021,-1.3035722838802226,4938.0,-1.2993228178401102,0.8687579806221642,-1.298917841652951,-1.350959420000246,-1.4001159312776643,Estimated (Region),1.3398641135001563,-1.231731493222399,False,True,False,False,False,True,False
2016,1.5932550136313832,1761.0,-2.045603063318685,0.7794523426996738,-0.2428663803205408,-0.17590682749515957,-1.748660443624948,Interpolated (Month),-1.2450986977340623,-0.0055734456706894205,False,True,False,False,False,False,False
2015,-0.14484136487558028,6240.0,-0.8901480874628988,-1.1354661463772238,1.5812225074354402,1.4128966778638303,-0.3285164085487181,Estimated (Region),-1.5688316337233594,-1.231731493222399,False,False,False,True,False,False,False
2015,-1.013889554129062,20337.625,4.259866390457506,-0.5590452181003268,-1.298917841652951,-1.3178593469719335,1.57337169904066,Official (Quarter),-1.3852003957668302,1.2205846018810202,False,False,False,True,False,False,False
2020,0.43452409462674085,9384.0,-0.1379990133787991,0.8345353690975745,0.6211757244059766,0.7674452538117407,0.25663854698435684,Interpolated (Month),0.4563009355774531,-0.0055734456706894205,False,True,False,False,False,False,False
2023,-1.013889554129062,13516.0,1.1033756132618746,-0.914997357104652,-0.5788827543808531,-0.448982429978736,0.45346468276516505,Interpolated (Month),-0.6397209901850649,-0.0055734456706894205,False,False,True,False,False,True,False
2018,-1.5932550136313832,10309.0,0.21577397496225525,1.6870424219796307,1.5812225074354402,1.4459967508921427,0.8486743471433464,Official (Quarter),1.6442826178676522,1.2205846018810202,True,False,False,False,False,True,False
2019,0.7242068243779014,6790.0,-0.8105667715719781,1.4887904467271253,1.5812225074354402,1.6694222438332507,-0.08236339483233668,Official (Quarter),-0.2609275103186923,1.2205846018810202,True,False,False,False,False,True,False
2025,-0.7242068243779014,13977.0,0.8625188872911237,0.7973663544429166,-0.2428663803205408,-0.3496822108937991,0.6120355877245272,Estimated (Region),0.0590578493857777,-1.231731493222399,True,False,False,False,True,False,False
2025,0.43452409462674085,8051.0,-0.5361403459776234,-0.535113148142024,0.6211757244059766,0.6764200529838819,-0.11673930172888407,Interpolated (Month),1.3436116897849835,-0.0055734456706894205,False,False,True,False,False,False,False
2018,1.013889554129062,8207.0,-0.32603628189982403,1.278124611053466,1.5812225074354402,1.3218714770359716,0.19371987719512415,Estimated (Region),0.9812498905520837,-1.231731493222399,True,False,False,False,False,True,False
2020,-1.013889554129062,14135.0,1.0925769686277085,1.401969469608821,-0.5788827543808531,-0.4407074117216579,0.5767252451380406,Interpolated (Month),-1.6786644463786775,-0.0055734456706894205,False,False,True,False,False,False,False
2018,1.013889554129062,15214.0,1.2505658346884447,1.1441328530547312,1.5812225074354402,1.3218714770359716,2.1580169623792225,Interpolated (Month),-0.645486492161722,-0.0055734456706894205,False,False,False,True,False,False,False
2024,-0.7242068243779014,11345.0,0.26436787581600324,-1.5534418605831417,0.6211757244059766,0.4116194687573836,0.5433404063974893,Interpolated (Month),-1.6336935309607519,-0.0055734456706894205,False,True,False,False,False,False,False
2016,0.14484136487558028,12785.0,0.8547720335318305,0.06468814505363815,-0.2428663803205408,-0.25865701006594033,0.4398728909115052,Estimated (Region),-1.2001277823161367,-1.231731493222399,True,False,False,False,False,False,True
2024,1.013889554129062,9425.0,-0.07132912042003371,1.2394704660761617,-0.2428663803205408,-0.3248571561225649,-0.2614635687373305,Interpolated (Month),-0.5783183941336666,-0.0055734456706894205,True,False,False,False,True,False,False
2016,-1.013889554129062,5024.0,-1.1840590240275968,-0.7788942090086616,-1.298917841652951,-1.2102841096299186,-1.3515535916338597,Estimated (Region),-0.24449582968521952,-1.231731493222399,False,True,False,True,False,False,False
2022,-0.43452409462674085,6711.0,-0.7586863266991359,-0.4551835137022629,1.5812225074354402,1.594947079519548,-0.13157700783579585,Official (Quarter),-1.3644445886508645,1.2205846018810202,False,False,False,False,False,True,False
2015,1.3035722838802226,7548.0,-0.49341527372940047,1.589917483442727,-0.2428663803205408,-0.11798169969561308,-0.5488450177431459,Interpolated (Month),1.090217877910903,-0.0055734456706894205,False,False,False,False,False,True,False
2022,-1.3035722838802226,12532.0,0.6542928483670923,-0.6718370886653858,-1.298917841652951,-1.2847592739436213,-0.27055307953946545,Estimated (Region),-0.3889216542004803,-1.231731493222399,False,True,False,True,False,False,False
2020,0.43452409462674085,14895.0,1.1341282751548263,-0.1741131565417171,0.6211757244059766,0.6267699434414135,1.537155236997263,Official (Quarter),0.5854481798545725,1.2205846018810202,False,False,True,False,True,False,False
2023,-1.3035722838802226,7884.0,-0.4992841023349256,-0.9904268677354316,-0.2428663803205408,-0.2503819918088622,-0.5330728759462949,Official (Quarter),-0.609452104807615,1.2205846018810202,False,False,False,False,True,False,False
2025,-0.43452409462674085,6127.0,-0.9798237885553226,1.4277495029337894,-1.298917841652951,-1.1689090183445283,-1.1726799475930936,Estimated (Region),-1.10960940128262,-1.231731493222399,True,False,False,False,False,False,False
2018,-0.43452409462674085,12296.0,0.68880156056758,0.201058199101189,1.5812225074354402,1.4956468604346111,1.4496863931723574,Interpolated (Month),1.442490048684653,-0.0055734456706894205,True,False,False,False,False,False,False
2017,-1.3035722838802226,5444.0,-1.1070599927231073,-0.7075860841326949,-0.2428663803205408,-0.36623224740795524,-1.0525341708533482,Official (Quarter),0.5439365656226413,1.2205846018810202,True,False,False,False,False,True,False
2018,-0.43452409462674085,11900.0,0.4209482230114135,0.3999766936852429,1.5812225074354402,1.7604474446611094,1.4968612373977679,Interpolated (Month),1.0916592534050673,-0.0055734456706894205,True,False,False,False,False,True,False
2015,1.3035722838802226,13281.0,0.9423349563262653,0.631354828825204,-0.2428663803205408,-0.2007318822663938,0.5781693730224918,Interpolated (Month),0.8936142605068954,-0.0055734456706894205,False,True,False,False,False,False,True
2020,-1.013889554129062,7976.0,-0.36617906956161583,-0.6621797653156497,1.5812225074354402,1.7521724264040315,0.30514425416210456,Interpolated (Month),0.9331079490469967,-0.0055734456706894205,False,True,False,False,False,False,False
2020,-1.3035722838802226,12077.0,0.5082763926616273,-0.9775790987561551,-0.5788827543808531,-0.43243239346457985,0.19111478375650617,Interpolated (Month),-1.2583593522803735,-0.0055734456706894205,False,True,False,False,False,True,False
2020,0.43452409462674085,16161.0,1.6843896452088618,-1.2927870750433077,0.6211757244059766,0.5522947791277109,1.785092173394437,Official (Quarter),0.3392612454513136,1.2205846018810202,False,False,False,True,False,False,False
2025,1.5932550136313832,11972.0,0.4162531601269934,1.095786095486422,-0.2428663803205408,-0.2007318822663938,0.31352585913852776,Interpolated (Month),1.1890962368105726,-0.0055734456706894205,False,True,False,False,False,False,False
2020,-1.013889554129062,6591.0,-0.8394414083111617,-1.4353879168166588,0.6211757244059766,0.6350449616984916,-0.4916462270256616,Official (Quarter),0.029077239107160688,1.2205846018810202,True,False,False,False,False,True,False
2024,1.5932550136313832,10873.0,0.348879007735565,-0.8696979000745441,1.5812225074354402,1.6528722073190945,1.1258053197928606,Estimated (Region),1.4107797878130388,-1.231731493222399,False,False,True,False,False,False,False
2016,1.3035722838802226,15062.0,1.3801495702984394,1.2070396533511503,-1.298917841652951,-1.243384182658231,0.13216038659125748,Official (Quarter),-0.22287519727275534,1.2205846018810202,False,False,False,False,True,False,False
2024,0.7242068243779014,14493.0,1.2968122040999828,0.1266346803623225,0.6211757244059766,0.7343451807834285,1.518834634227851,Official (Quarter),0.35079224940462783,1.2205846018810202,True,False,False,True,False,False,False
2018,-0.7242068243779014,15674.0,1.6599753182098773,1.7287990379990898,0.6211757244059766,0.6515949982126477,1.7477147457968727,Estimated (Region),1.1003075063700531,-1.231731493222399,False,True,False,False,False,False,True
2018,0.7242068243779014,11480.0,0.3899608079742409,-1.3557227031706218,-0.5788827543808531,-0.6558578864056878,-0.05413211050296445,Official (Quarter),-0.6137762312901079,1.2205846018810202,False,False,True,True,False,False,False
2021,0.14484136487558028,5107.0,-1.192744890363774,0.6866421351972036,1.5812225074354402,1.487371842177533,-0.6319248454486404,Official (Quarter),-1.3367701791629103,1.2205846018810202,False,False,False,False,False,True,False
2020,1.3035722838802226,10833.0,0.25403873747027905,-0.8442508778995663,1.5812225074354402,1.6445971890620164,1.1093252721702977,Estimated (Region),-1.3079426692796248,-1.231731493222399,False,True,False,False,False,False,False
2017,-1.5932550136313832,2425.0,-1.9258789597659722,0.006777506070216766,0.6211757244059766,0.7343451807834285,-1.5002704474993187,Interpolated (Month),0.7359277814453232,-0.0055734456706894205,True,False,False,True,False,False,False
2021,-0.7242068243779014,1178.0,-2.2092260048407253,-1.2448921191695386,1.5812225074354402,1.6280471525478604,-1.7582030141555383,Estimated (Region),0.8111675822406986,-1.231731493222399,False,False,False,False,False,False,True
2024,-1.5932550136313832,7061.0,-0.6690106256067121,-0.8300039650587607,-0.2428663803205408,-0.09315664492437885,-0.6403913991241492,Estimated (Region),0.12363147152433741,-1.231731493222399,False,False,False,False,False,False,True
2016,1.3035722838802226,10587.0,0.026328187575904313,-0.39954480601228737,-0.5788827543808531,-0.5896577403490633,-0.1778457326042955,Estimated (Region),-0.433604294519573,-1.231731493222399,False,False,True,False,False,False,True
2017,-0.14484136487558028,12970.0,0.781294299390656,-1.4968220125796106,0.6211757244059766,0.5605697973847888,1.0221112744426488,Official (Quarter),1.4750651348527657,1.2205846018810202,False,True,False,False,False,False,False
2016,-0.43452409462674085,16123.0,1.3695856788084941,-1.5215562914872944,-0.5788827543808531,-0.49035752126412635,0.9130937772830874,Official (Quarter),-0.11967271189059293,1.2205846018810202,False,False,True,False,False,False,False
2018,-0.14484136487558028,10312.0,-0.028838801316031833,-1.2080923989692733,-0.5788827543808531,-0.5979327586061413,-0.2323261649510478,Estimated (Region),0.350503974305795,-1.231731493222399,False,False,True,True,False,False,False
2017,1.3035722838802226,11833.0,0.6599269238283965,-1.595630397034454,-0.2428663803205408,-0.31658213786548683,0.21507031689858103,Estimated (Region),-0.9922814360576476,-1.231731493222399,False,True,False,False,True,False,False
2020,-0.14484136487558028,5283.0,-1.0885144943296479,-0.40048916598987355,-0.2428663803205408,-0.24210697355178415,-1.0500706585798725,Estimated (Region),1.3900239806970733,-1.231731493222399,False,False,False,False,False,False,True
2019,-1.3035722838802226,8446.0,-0.45843705524047074,0.9407286485771421,0.6211757244059766,0.5853948521560232,-0.05854944285540399,Estimated (Region),0.24557183833063545,-1.231731493222399,True,False,False,True,False,False,False
2024,-0.14484136487558028,11466.0,0.4732981741726976,0.8964406507861853,-1.298917841652951,-1.2185591278869967,-0.38781060051030797,Estimated (Region),-0.05711701544386322,-1.231731493222399,False,False,True,False,False,False,True
2019,1.013889554129062,11179.0,0.3742323473114335,-0.9150132621148012,-0.5788827543808531,-0.5069075577782824,-0.02247456197714908,Interpolated (Month),1.3121897040122021,-0.0055734456706894205,False,False,False,True,False,False,False
2024,-0.14484136487558028,6370.0,-0.7988291143609278,1.1397281593066417,-0.5788827543808531,-0.6227578133773755,-0.9570518330813896,Interpolated (Month),-0.7677151340668529,-0.0055734456706894205,False,False,False,True,False,False,False
2016,-1.5932550136313832,11583.0,0.6136805544168585,-1.1053460334078955,1.5812225074354402,1.7438974081469534,1.3910434745704217,Estimated (Region),-0.00724542334577915,-1.231731493222399,False,True,False,False,False,False,False
2015,-0.43452409462674085,14717.0,1.4648954553622222,-1.2116715232843251,0.6211757244059766,0.6515949982126477,1.5123502168643341,Official (Quarter),-0.39266923048530744,1.2205846018810202,False,True,False,True,False,False,False
2016,-1.5932550136313832,11696.0,0.5153189869882575,-0.0016720305713439142,0.6211757244059766,0.6350449616984916,0.7594782131037053,Interpolated (Month),0.7777276707760874,-0.0055734456706894205,False,False,False,True,False,False,False
2023,1.013889554129062,11110.0,0.11952518583164325,-1.4181021529742939,-0.5788827543808531,-0.7137830142052343,-0.15332387480165138,Official (Quarter),-0.5523736352387096,1.2205846018810202,False,False,True,False,False,False,False
2017,-1.013889554129062,9278.0,-0.14504160770542926,-0.22914250353036625,-1.298917841652951,-1.4006095295427143,-0.8025584656781254,Interpolated (Month),-1.1369955356717414,-0.0055734456706894205,True,False,False,False,False,False,True
2020,1.3035722838802226,4025.0,-1.5206950328405178,1.1358214911888382,-1.298917841652951,-1.2930342922006994,-1.518845896365987,Estimated (Region),0.1694672122387615,-1.231731493222399,False,False,False,False,False,True,False
2017,0.7242068243779014,12488.0,0.7650963324394067,-1.599531100773452,1.5812225074354402,1.7356223898898753,1.659028303951744,Official (Quarter),0.4329506525719918,1.2205846018810202,False,False,False,False,False,False,False
2024,0.7242068243779014,5699.0,-1.1619922284708224,1.6400391407373305,0.6211757244059766,0.5853948521560232,-0.7247737735489524,Official (Quarter),1.6431295174723206,1.2205846018810202,False,True,False,False,False,False,False
2023,-1.013889554129062,7479.0,-0.6368494448484344,-0.9252849164815362,-0.2428663803205408,-0.24210697355178415,-0.610744303143354,Official (Quarter),1.3078655775297092,1.2205846018810202,True,False,False,True,False,False,False
2024,1.5932550136313832,6440.0,-0.7835701599865625,0.5238538592924632,-0.2428663803205408,-0.3827822839221114,-0.865109024437988,Official (Quarter),-1.2419276716469008,1.2205846018810202,False,False,False,False,False,False,False
2023,-0.14484136487558028,14025.0,1.1388233380392465,-1.3898851738755857,1.5812225074354402,1.7687224629181875,2.1463789906045263,Interpolated (Month),-0.9663366771626906,-0.0055734456706894205,True,False,False,False,False,False,False
2022,1.013889554129062,10973.0,0.17210989013714834,0.06514839628481937,-0.5788827543808531,-0.7220580324623124,-0.1820648513255357,Estimated (Region),-0.7951012684559743,-1.231731493222399,True,False,False,False,True,False,False
2019,-0.7242068243779014,1912.0,-2.0397342347131597,-0.6582919843973974,-0.2428663803205408,-0.08488162666730079,-1.7090177173851075,Interpolated (Month),-0.2880253696089808,-0.0055734456706894205,False,False,False,False,False,False,False
2021,-1.013889554129062,9365.0,-0.22743996132700195,0.06008463867868927,0.6211757244059766,0.5109196878423204,0.12853590876361498,Estimated (Region),1.5433863332761526,-1.231731493222399,True,False,False,False,False,False,True
2025,-0.43452409462674085,12152.0,0.7524196626514724,-1.7201079767747915,-0.2428663803205408,-0.109706681438535,0.4066862658021533,Official (Quarter),-1.4803311783816726,1.2205846018810202,False,True,False,False,True,False,False
2024,-1.3035722838802226,16451.0,1.8426132644138191,-1.3122408905815832,-0.2428663803205408,-0.13453173620976921,1.2749752353867743,Interpolated (Month),-0.04529773639171612,-0.0055734456706894205,False,True,False,True,False,False,False
2017,-0.14484136487558028,6303.0,-0.9338121722880056,-0.8155294117602001,-1.298917841652951,-1.359234438257324,-1.2074239655190109,Interpolated (Month),-0.03924395931622615,-0.0055734456706894205,False,False,True,True,False,False,False
2021,-1.5932550136313832,8899.0,-0.31030782123701667,0.4336436239177579,0.6211757244059766,0.42816950527153974,-0.020492425665156928,Official (Quarter),-1.627639753885262,1.2205846018810202,False,True,False,False,True,False,False
2017,0.14484136487558028,4965.0,-1.293219236090364,-1.5341421248306826,-0.2428663803205408,-0.2752070465800964,-1.1221071554042683,Estimated (Region),-0.9000334044311338,-1.231731493222399,False,True,False,False,False,True,False
2018,-0.7242068243779014,6334.0,-0.9579917461427692,-1.6901320029599374,0.6211757244059766,0.6350449616984916,-0.5546215292809511,Interpolated (Month),1.2340671522284983,-0.0055734456706894205,False,False,False,False,False,False,False
2016,1.013889554129062,7230.0,-0.6488218552037057,-0.7584458333045173,0.6211757244059766,0.4943696513281643,-0.3872442758497387,Official (Quarter),0.07664263041458191,1.2205846018810202,False,True,False,False,True,False,False
2022,-0.43452409462674085,12897.0,0.923789457932806,1.0533013282210877,-0.5788827543808531,-0.4407074117216579,0.3416721947688147,Estimated (Region),-1.369633540429856,-1.231731493222399,True,False,False,False,False,False,False
2025,0.14484136487558028,5648.0,-0.9826408262859746,0.7952316038620048,-1.298917841652951,-1.3261343652290116,-1.291296647749302,Interpolated (Month),-1.3889479720516573,-0.0055734456706894205,False,False,True,False,False,False,False
2021,0.43452409462674085,5288.0,-1.2284273682853668,-0.9457884626896335,1.5812225074354402,1.603222097776626,-0.5481937443834913,Official (Quarter),-0.2453606549817181,1.2205846018810202,False,False,False,False,False,False,True
2017,0.7242068243779014,11877.0,0.3146050486792983,-1.404764310869807,-0.5788827543808531,-0.42415737520750174,0.1581263722783529,Estimated (Region),-0.5803363198254966,-1.231731493222399,False,False,False,False,True,False,False
2019,-1.013889554129062,11351.0,0.4819840405088748,1.2723163001597437,-1.298917841652951,-1.3013093104577775,-0.45324941503907334,Interpolated (Month),-0.06663009370534746,-0.0055734456706894205,False,False,True,True,False,False,False
2023,1.5932550136313832,9504.0,-0.08705758108284105,-1.331229484573006,-0.2428663803205408,-0.40760733869334564,-0.28635353756934456,Estimated (Region),-1.533373796566918,-1.231731493222399,False,False,False,True,False,False,False
2016,0.7242068243779014,12055.0,0.6981916863364203,0.9303034114561577,0.6211757244059766,0.7343451807834285,0.9089029747948756,Official (Quarter),0.5900605814358982,1.2205846018810202,False,False,False,False,False,False,False
2017,-0.7242068243779014,10057.0,-0.06240850093963553,-1.5995589345412127,1.5812225074354402,1.3384215135501278,0.7208831874859177,Estimated (Region),-1.1041321744047958,-1.231731493222399,False,False,True,False,False,False,False
2021,-0.7242068243779014,4781.0,-1.244390582092395,-0.19881065511343154,-1.298917841652951,-1.2930342922006994,-1.408384271321974,Estimated (Region),1.2259954494611782,-1.231731493222399,False,False,True,False,False,False,True
2018,-0.14484136487558028,9691.0,0.04628220483468973,0.19487363531113336,-1.298917841652951,-1.2102841096299186,-0.6498207047226253,Official (Quarter),0.47417399170509017,1.2205846018810202,True,False,False,False,False,False,False
2015,-1.3035722838802226,12347.0,0.4362071773857788,1.1711967189176498,-0.2428663803205408,-0.3000321013513307,0.32640974516647614,Interpolated (Month),-1.0649267609635273,-0.0055734456706894205,False,False,False,False,True,False,False
2017,-1.013889554129062,18358.0,2.131594384949876,0.6295441428260738,1.5812225074354402,1.3549715500642838,3.0705642041873227,Official (Quarter),-0.7599317063983658,1.2205846018810202,True,False,False,False,False,True,False
2022,0.7242068243779014,8801.0,-0.3603102409560907,1.7152444901313246,1.5812225074354402,1.4128966778638303,0.40136281399280327,Interpolated (Month),0.28074140038824386,-0.0055734456706894205,False,True,False,False,False,False,False
2025,-1.3035722838802226,12396.0,0.539029054554579,-0.48539408641681275,-0.2428663803205408,-0.16763180923808152,0.4203063738888412,Official (Quarter),0.40441141778753903,1.2205846018810202,False,False,True,False,False,False,False
2025,-0.14484136487558028,8118.0,-0.5107870064017549,-0.09788740134036268,-0.2428663803205408,-0.3827822839221114,-0.5415111133887753,Estimated (Region),-1.551246852694555,-1.231731493222399,False,False,True,False,False,True,False
2021,-1.5932550136313832,6006.0,-0.9690251439211564,1.4103325227576973,1.5812225074354402,1.479096823920455,-0.37481344955024587,Estimated (Region),0.608510187761201,-1.231731493222399,True,False,False,False,False,False,True
2016,0.7242068243779014,8273.0,-0.36242301925407977,-0.6038963526568654,1.5812225074354402,1.6611472255761726,0.3563116872445271,Official (Quarter),-1.469376724626024,1.2205846018810202,False,False,False,True,False,False,False
2022,-0.7242068243779014,6584.0,-0.902355250962391,1.0412155086342536,0.6211757244059766,0.6433199799555697,-0.4905702101705802,Interpolated (Month),-1.6901954503319916,-0.0055734456706894205,True,False,False,True,False,False,False
2015,-0.7242068243779014,8458.0,-0.37955999878221314,0.16331660408117263,1.5812225074354402,1.7852724994323437,0.46527255193803174,Interpolated (Month),-0.37450789925883754,-0.0055734456706894205,True,False,False,False,False,True,False
